transaction_id,account_id,merchant_id,amount,timestamp,channel,category,status,is_fraud
TXN000001105,ACC0002237,MER00027,4289.26,2025-06-27T13:00:00,online,healthcare,approved,0
TXN000001106,ACC0002515,MER00178,3410.68,2025-09-23T22:34:00,online,healthcare,approved,0
TXN000001107,ACC0001150,MER00183,31.81,2025-09-03T12:32:00,chip,online_retail,approved,0
TXN000001108,ACC0002244,MER00074,2154.58,2025-01-28T06:19:00,online,grocery,approved,0
TXN000001109,ACC0000051,MER00043,1920.18,2025-04-22T08:34:00,mobile_wallet,online_retail,approved,0
TXN000001110,ACC0000545,MER00035,1003.54,2025-01-31T05:02:00,swipe,gas_station,approved,0
TXN000001111,ACC0000751,MER00060,4114.16,2025-02-11T21:53:00,swipe,subscription,approved,0
TXN000001112,ACC0001829,MER00289,1107.55,2025-03-15T12:00:00,chip,education,approved,0
TXN000001113,ACC0001055,MER00182,1608.94,2025-04-28T20:11:00,online,restaurant,approved,0
TXN000001114,ACC0000720,MER00070,3940.77,2025-07-23T05:22:00,chip,restaurant,approved,0
TXN000001115,ACC0001669,MER00089,4564.17,2025-10-07T04:22:00,contactless,restaurant,approved,0
TXN000001116,ACC0000244,MER00284,1819.33,2025-05-16T04:38:00,swipe,online_retail,approved,0
TXN000001117,ACC0000555,MER00195,900.98,2025-10-04T07:55:00,online,utilities,approved,0
TXN000001118,ACC0001223,MER00143,3379.06,2025-07-03T22:54:00,contactless,restaurant,approved,0
TXN000001119,ACC0001716,MER00154,3313.19,2025-07-27T18:07:00,online,online_retail,approved,0
TXN000001120,ACC0000225,MER00213,2334.33,2025-07-27T02:34:00,swipe,utilities,approved,0
TXN000001121,ACC0001403,MER00450,1115.24,2025-01-27T09:42:00,contactless,utilities,approved,0
TXN000001122,ACC0000504,MER00241,2771.13,2025-04-20T06:11:00,chip,gas_station,approved,0
TXN000001123,ACC0000812,MER00051,3739.08,2025-01-25T16:34:00,swipe,online_retail,approved,0
TXN000001124,ACC0000795,MER00229,3102.93,2025-07-15T03:54:00,contactless,subscription,approved,0
TXN000001125,ACC0000982,MER00453,3341.86,2025-05-19T02:56:00,swipe,online_retail,approved,0
TXN000001126,ACC0002271,MER00451,2210.7,2025-01-26T17:51:00,online,utilities,approved,0
TXN000001127,ACC0000258,MER00138,2851.83,2025-10-15T05:56:00,online,grocery,approved,0
TXN000001128,ACC0000466,MER00350,307.03,2025-08-10T12:44:00,mobile_wallet,utilities,approved,0
TXN000001129,ACC0002373,MER00213,3777.02,2025-09-08T19:19:00,contactless,utilities,approved,0
TXN000001130,ACC0002767,MER00401,3616.28,2025-01-20T16:18:00,online,online_retail,approved,0
TXN000001131,ACC0002928,MER00464,1765.27,2025-09-04T14:43:00,chip,grocery,approved,0
TXN000001132,ACC0002511,MER00450,3610.33,2025-04-06T14:22:00,contactless,utilities,approved,0
TXN000001133,ACC0002310,MER00344,275.88,2025-01-27T05:04:00,contactless,gas_station,approved,0
TXN000001134,ACC0001620,MER00206,276.82,2025-04-05T12:45:00,swipe,entertainment,approved,0
TXN000001135,ACC0002915,MER00310,436.64,2025-08-25T11:40:00,online,online_retail,approved,0
TXN000001136,ACC0002300,MER00153,4992.51,2025-02-10T08:42:00,chip,gas_station,approved,0
TXN000001137,ACC0001342,MER00055,1031.69,2025-06-20T21:55:00,contactless,grocery,approved,0
TXN000001138,ACC0001131,MER00096,2495.92,2025-02-26T02:45:00,swipe,entertainment,approved,0
TXN000001139,ACC0000040,MER00119,727.2,2025-02-28T17:45:00,contactless,education,approved,0
TXN000001140,ACC0000807,MER00495,1442.6,2025-01-06T08:59:00,online,online_retail,approved,0
TXN000001141,ACC0001604,MER00404,1694.5,2025-08-28T17:39:00,contactless,restaurant,approved,0
TXN000001142,ACC0001568,MER00059,2058.41,2025-04-03T20:09:00,chip,gas_station,approved,0
TXN000001143,ACC0002081,MER00194,407.93,2025-03-29T00:33:00,contactless,gas_station,approved,0
TXN000001144,ACC0002796,MER00137,2300.57,2025-09-11T02:29:00,chip,online_retail,approved,0
TXN000001145,ACC0000384,MER00111,4408.1,2025-04-17T21:41:00,mobile_wallet,travel,approved,0
TXN000001146,ACC0000837,MER00378,4020.2,2025-02-14T16:15:00,chip,utilities,approved,0
TXN000001147,ACC0000067,MER00288,2491.74,2025-09-07T02:23:00,chip,restaurant,approved,0
TXN000001148,ACC0002449,MER00317,601.4,2025-09-10T16:05:00,online,online_retail,approved,0
TXN000001149,ACC0002478,MER00077,3187.29,2025-04-27T21:51:00,mobile_wallet,gas_station,approved,0
TXN000001150,ACC0000835,MER00056,3645.83,2025-03-28T17:36:00,online,restaurant,approved,0
TXN000001151,ACC0001334,MER00380,952.14,2025-04-11T09:55:00,online,entertainment,approved,0
TXN000001152,ACC0000529,MER00006,1425.91,2025-04-17T23:05:00,contactless,restaurant,approved,0
TXN000001153,ACC0001016,MER00410,213.45,2025-02-01T18:16:00,online,subscription,approved,0
TXN000001154,ACC0000090,MER00007,4582.0,2025-08-31T03:48:00,online,gas_station,approved,0
TXN000001155,ACC0001864,MER00187,2977.55,2025-03-22T18:37:00,mobile_wallet,restaurant,approved,0
TXN000001156,ACC0000437,MER00404,4828.14,2025-07-13T14:07:00,swipe,restaurant,declined,0
TXN000001157,ACC0000092,MER00324,458.23,2025-06-06T14:13:00,chip,online_retail,approved,0
TXN000001158,ACC0000282,MER00264,2147.86,2025-09-13T00:05:00,chip,entertainment,approved,0
TXN000001159,ACC0002816,MER00353,3602.49,2025-02-23T19:46:00,swipe,restaurant,approved,0
TXN000001160,ACC0000306,MER00380,4785.04,2025-07-15T14:36:00,contactless,entertainment,approved,0
TXN000001161,ACC0002471,MER00192,3656.66,2025-10-11T01:11:00,swipe,education,approved,0
TXN000001162,ACC0002072,MER00343,2849.77,2025-04-21T08:34:00,contactless,gas_station,approved,0
TXN000001163,ACC0002772,MER00419,4878.47,2025-07-11T03:58:00,mobile_wallet,travel,approved,0
TXN000001164,ACC0002819,MER00189,4411.12,2025-02-14T13:36:00,contactless,subscription,approved,0
TXN000001165,ACC0000257,MER00112,4584.84,2025-09-29T17:20:00,swipe,utilities,declined,0
TXN000001166,ACC0000223,MER00020,136.99,2025-09-07T13:37:00,mobile_wallet,utilities,approved,0
TXN000001167,ACC0002591,MER00356,3885.26,2025-07-06T11:33:00,contactless,restaurant,approved,0
TXN000001168,ACC0002088,MER00203,1833.86,2025-03-29T02:37:00,contactless,grocery,approved,0
TXN000001169,ACC0002650,MER00391,1457.54,2025-02-25T20:13:00,online,healthcare,declined,0
TXN000001170,ACC0002816,MER00162,208.63,2025-04-14T08:51:00,mobile_wallet,utilities,approved,0
TXN000001171,ACC0000976,MER00061,1264.07,2025-08-04T09:36:00,contactless,grocery,approved,0
TXN000001172,ACC0000093,MER00354,4378.09,2025-03-13T23:19:00,swipe,entertainment,approved,0
TXN000001173,ACC0000766,MER00249,578.34,2025-04-02T18:39:00,swipe,education,approved,0
TXN000001174,ACC0000804,MER00070,3190.91,2025-02-25T16:11:00,chip,restaurant,approved,0
TXN000001175,ACC0002240,MER00471,603.15,2025-04-14T23:47:00,swipe,utilities,approved,0
TXN000001176,ACC0002130,MER00316,2138.79,2025-06-19T04:02:00,online,utilities,approved,0
TXN000001177,ACC0002804,MER00254,2865.62,2025-06-12T03:09:00,contactless,grocery,approved,0
TXN000001178,ACC0001686,MER00156,4897.82,2025-10-16T08:59:00,contactless,education,approved,0
TXN000001179,ACC0000202,MER00422,1183.3,2025-07-17T02:43:00,swipe,restaurant,approved,0
TXN000001180,ACC0001936,MER00376,3262.61,2025-03-05T20:47:00,chip,gas_station,approved,0
TXN000001181,ACC0000777,MER00221,34.92,2025-02-09T15:19:00,online,utilities,approved,0
TXN000001182,ACC0001457,MER00225,3597.28,2025-06-11T18:26:00,mobile_wallet,healthcare,approved,0
TXN000001183,ACC0000631,MER00198,2375.76,2025-08-04T16:28:00,swipe,subscription,approved,0
TXN000001184,ACC0000983,MER00479,3280.03,2025-08-18T16:34:00,contactless,subscription,approved,0
TXN000001185,ACC0002926,MER00219,711.67,2025-01-02T20:57:00,online,subscription,approved,0
TXN000001186,ACC0000238,MER00069,788.52,2025-03-27T16:26:00,swipe,entertainment,approved,0
TXN000001187,ACC0001406,MER00482,756.48,2025-04-15T03:22:00,online,utilities,approved,0
TXN000001188,ACC0001936,MER00109,1989.39,2025-09-24T23:59:00,online,education,approved,0
TXN000001189,ACC0002043,MER00315,1228.09,2025-02-09T20:12:00,swipe,gas_station,approved,0
TXN000001190,ACC0000666,MER00250,3897.43,2025-08-26T00:42:00,chip,entertainment,approved,0
TXN000001191,ACC0001368,MER00032,1203.44,2025-02-14T00:34:00,swipe,education,approved,0
TXN000001192,ACC0001415,MER00331,4509.83,2025-04-17T03:56:00,contactless,subscription,approved,0
TXN000001193,ACC0002680,MER00317,428.43,2025-07-10T06:52:00,swipe,online_retail,approved,0
TXN000001194,ACC0000840,MER00222,196.45,2025-10-06T02:57:00,mobile_wallet,subscription,approved,0
TXN000001195,ACC0001659,MER00493,3909.07,2025-03-28T12:34:00,online,utilities,approved,0
TXN000001196,ACC0001709,MER00100,2116.57,2025-01-11T23:08:00,online,grocery,declined,0
TXN000001197,ACC0002836,MER00332,1599.58,2025-03-11T15:53:00,online,restaurant,approved,0
TXN000001198,ACC0001562,MER00148,1761.18,2025-08-03T03:25:00,mobile_wallet,healthcare,approved,0
TXN000001199,ACC0002077,MER00195,1959.32,2025-01-29T13:10:00,online,utilities,approved,0
TXN000001200,ACC0000728,MER00472,4766.2,2025-09-29T12:21:00,contactless,utilities,approved,0
TXN000001201,ACC0000450,MER00108,1799.36,2025-01-14T09:45:00,mobile_wallet,entertainment,approved,0
TXN000001202,ACC0000453,MER00258,2603.39,2025-01-19T00:33:00,online,travel,approved,0
TXN000001203,ACC0002493,MER00277,1405.34,2025-03-31T01:49:00,contactless,subscription,approved,0
TXN000001204,ACC0000520,MER00310,3641.07,2025-07-05T23:17:00,contactless,online_retail,approved,0
TXN000001205,ACC0002873,MER00050,3442.38,2025-01-23T01:01:00,swipe,utilities,approved,0
TXN000001206,ACC0000334,MER00204,26.03,2025-06-17T12:21:00,contactless,entertainment,approved,0
TXN000001207,ACC0002012,MER00176,1096.66,2025-02-21T02:15:00,online,education,approved,0
TXN000001208,ACC0000155,MER00379,4993.05,2025-06-11T04:27:00,chip,restaurant,approved,0
TXN000001209,ACC0001948,MER00432,4781.02,2025-06-01T17:23:00,swipe,education,pending,0
TXN000001210,ACC0001700,MER00047,3242.51,2025-04-27T07:16:00,contactless,utilities,approved,0
TXN000001211,ACC0000182,MER00090,2049.64,2025-09-14T13:13:00,online,utilities,approved,0
TXN000001212,ACC0001047,MER00269,2560.48,2025-05-25T10:43:00,contactless,online_retail,approved,0
TXN000001213,ACC0000920,MER00469,3648.74,2025-08-09T17:26:00,online,gas_station,pending,0
TXN000001214,ACC0000487,MER00457,298.37,2025-05-04T15:04:00,swipe,grocery,approved,0
TXN000001215,ACC0000050,MER00131,4111.39,2025-06-08T00:00:00,swipe,entertainment,approved,0
TXN000001216,ACC0002652,MER00205,3349.63,2025-05-20T18:25:00,chip,education,approved,0
TXN000001217,ACC0001306,MER00201,1259.16,2025-05-11T21:47:00,mobile_wallet,education,declined,0
TXN000001218,ACC0001080,MER00265,4609.0,2025-09-05T05:28:00,online,grocery,declined,0
TXN000001219,ACC0000132,MER00395,2521.51,2025-06-03T08:38:00,swipe,entertainment,declined,0
TXN000001220,ACC0002806,MER00114,4810.86,2025-06-14T15:58:00,mobile_wallet,travel,approved,0
TXN000001221,ACC0000364,MER00103,2438.53,2025-07-09T00:48:00,online,utilities,approved,0
TXN000001222,ACC0002127,MER00130,4832.58,2025-04-05T10:51:00,contactless,gas_station,approved,0
TXN000001223,ACC0001327,MER00176,1132.01,2025-03-30T13:12:00,chip,education,approved,0
TXN000001224,ACC0001357,MER00400,1773.84,2025-01-14T04:18:00,contactless,restaurant,approved,0
TXN000001225,ACC0000775,MER00484,2280.03,2025-10-06T23:18:00,swipe,subscription,approved,0
TXN000001226,ACC0001702,MER00434,4478.98,2025-06-08T12:57:00,chip,healthcare,approved,0
TXN000001227,ACC0001357,MER00464,3977.01,2025-06-30T02:14:00,chip,grocery,approved,0
TXN000001228,ACC0002601,MER00230,1088.42,2025-04-19T23:50:00,contactless,online_retail,approved,0
TXN000001229,ACC0002973,MER00349,3776.88,2025-04-05T03:31:00,contactless,gas_station,approved,0
TXN000001230,ACC0000722,MER00368,4285.0,2025-07-18T21:56:00,mobile_wallet,grocery,approved,0
TXN000001231,ACC0000944,MER00388,3942.73,2025-07-06T18:03:00,online,grocery,pending,0
TXN000001232,ACC0002408,MER00404,2306.03,2025-01-24T10:21:00,chip,restaurant,approved,0
TXN000001233,ACC0000141,MER00052,3928.39,2025-01-27T00:22:00,chip,healthcare,declined,0
TXN000001234,ACC0002595,MER00270,4760.86,2025-10-02T16:54:00,mobile_wallet,online_retail,declined,0
TXN000001235,ACC0001739,MER00274,3337.37,2025-05-01T03:57:00,chip,entertainment,approved,0
TXN000001236,ACC0001977,MER00221,4473.52,2025-10-15T22:04:00,online,utilities,declined,0
TXN000001237,ACC0002366,MER00386,319.62,2025-06-14T06:03:00,mobile_wallet,grocery,approved,0
TXN000001238,ACC0000328,MER00414,1236.11,2025-07-07T22:22:00,chip,subscription,approved,0
TXN000001239,ACC0000423,MER00302,305.41,2025-07-08T13:10:00,chip,utilities,approved,0
TXN000001240,ACC0001096,MER00322,4782.8,2025-05-18T14:39:00,online,entertainment,approved,0
TXN000001241,ACC0000018,MER00468,1686.24,2025-10-14T01:05:00,swipe,grocery,approved,0
TXN000001242,ACC0001606,MER00295,3263.36,2025-07-27T13:13:00,contactless,utilities,declined,0
TXN000001243,ACC0000649,MER00059,4440.63,2025-06-25T06:55:00,contactless,gas_station,approved,0
TXN000001244,ACC0001378,MER00016,2330.97,2025-08-25T08:57:00,swipe,gas_station,approved,0
TXN000001245,ACC0000373,MER00379,303.02,2025-03-29T21:09:00,swipe,restaurant,approved,0
TXN000001246,ACC0001234,MER00161,6376.93,2025-01-11T07:13:00,online,online_retail,approved,1
TXN000001247,ACC0000591,MER00021,2155.06,2025-06-06T22:47:00,mobile_wallet,entertainment,approved,0
TXN000001248,ACC0000439,MER00135,4385.93,2025-02-19T05:56:00,mobile_wallet,utilities,approved,0
TXN000001249,ACC0000479,MER00270,179.42,2025-04-27T22:46:00,mobile_wallet,online_retail,approved,0
TXN000001250,ACC0001184,MER00212,3092.12,2025-07-26T23:24:00,chip,education,approved,0
TXN000001251,ACC0000608,MER00276,1249.53,2025-01-17T01:30:00,mobile_wallet,subscription,approved,0
TXN000001252,ACC0000054,MER00276,2710.85,2025-04-21T20:33:00,mobile_wallet,subscription,approved,0
TXN000001253,ACC0000870,MER00439,4654.3,2025-08-01T08:38:00,chip,entertainment,approved,0
TXN000001254,ACC0002395,MER00009,1049.44,2025-04-18T03:45:00,chip,healthcare,approved,0
TXN000001255,ACC0001022,MER00098,2519.91,2025-04-28T10:48:00,mobile_wallet,online_retail,approved,0
TXN000001256,ACC0001736,MER00210,1172.97,2025-09-22T08:39:00,contactless,utilities,approved,0
TXN000001257,ACC0000095,MER00346,2701.66,2025-01-08T10:17:00,online,gas_station,approved,0
TXN000001258,ACC0000606,MER00463,2868.66,2025-05-01T09:33:00,swipe,gas_station,approved,0
TXN000001259,ACC0002280,MER00110,2485.32,2025-01-26T14:39:00,chip,education,approved,0
TXN000001260,ACC0001289,MER00464,391.91,2025-03-17T21:57:00,chip,grocery,approved,0
TXN000001261,ACC0001811,MER00006,4197.23,2025-04-14T02:33:00,contactless,restaurant,approved,0
TXN000001262,ACC0000943,MER00123,3800.48,2025-07-30T00:00:00,chip,healthcare,approved,0
TXN000001263,ACC0001108,MER00301,534.13,2025-04-19T22:33:00,mobile_wallet,healthcare,approved,0
TXN000001264,ACC0001948,MER00181,1695.25,2025-08-29T19:56:00,mobile_wallet,healthcare,approved,0
TXN000001265,ACC0000087,MER00185,3836.23,2025-08-05T08:50:00,mobile_wallet,grocery,approved,0
TXN000001266,ACC0001176,MER00319,2869.43,2025-05-11T09:07:00,contactless,utilities,approved,0
TXN000001267,ACC0002174,MER00066,4362.63,2025-03-04T09:51:00,swipe,entertainment,pending,0
TXN000001268,ACC0002170,MER00050,2188.49,2025-03-24T03:43:00,mobile_wallet,utilities,approved,0
TXN000001269,ACC0000175,MER00451,2003.65,2025-01-31T03:19:00,chip,utilities,approved,0
TXN000001270,ACC0002997,MER00006,4878.54,2025-10-18T15:48:00,chip,restaurant,approved,0
TXN000001271,ACC0001541,MER00382,172.04,2025-05-12T18:24:00,chip,gas_station,declined,0
TXN000001272,ACC0001994,MER00452,846.03,2025-08-04T10:07:00,mobile_wallet,utilities,approved,0
TXN000001273,ACC0001543,MER00023,2251.47,2025-01-01T01:38:00,swipe,online_retail,approved,0
TXN000001274,ACC0002923,MER00174,4913.72,2025-05-14T16:55:00,mobile_wallet,utilities,approved,0
TXN000001275,ACC0001921,MER00480,4745.84,2025-04-26T16:25:00,swipe,education,approved,0
TXN000001276,ACC0002819,MER00385,3282.37,2025-03-07T01:22:00,online,utilities,approved,0
TXN000001277,ACC0000464,MER00359,247.8,2025-07-24T13:49:00,chip,grocery,approved,0
TXN000001278,ACC0002372,MER00031,170.77,2025-01-30T21:03:00,chip,gas_station,approved,0
TXN000001279,ACC0002949,MER00117,1194.58,2025-03-16T22:31:00,chip,utilities,approved,0
TXN000001280,ACC0002626,MER00424,2519.38,2025-06-24T15:22:00,swipe,utilities,pending,0
TXN000001281,ACC0001141,MER00261,2643.73,2025-09-28T02:51:00,swipe,healthcare,approved,0
TXN000001282,ACC0001786,MER00260,3686.48,2025-04-14T20:19:00,online,restaurant,approved,0
TXN000001283,ACC0002547,MER00405,4445.76,2025-02-04T03:31:00,chip,online_retail,approved,0
TXN000001284,ACC0001005,MER00398,3444.21,2025-07-09T00:02:00,online,travel,approved,0
TXN000001285,ACC0002060,MER00058,2079.63,2025-06-04T22:13:00,contactless,healthcare,approved,0
TXN000001286,ACC0002279,MER00151,4245.34,2025-03-31T12:43:00,online,utilities,approved,0
TXN000001287,ACC0000434,MER00146,2382.77,2025-09-04T03:33:00,swipe,education,approved,0
TXN000001288,ACC0001875,MER00281,85.08,2025-01-14T03:53:00,chip,entertainment,approved,0
TXN000001289,ACC0002029,MER00308,1240.54,2025-08-09T06:20:00,swipe,healthcare,approved,0
TXN000001290,ACC0002672,MER00013,2962.92,2025-02-09T17:13:00,online,utilities,approved,0
TXN000001291,ACC0001080,MER00042,3985.28,2025-01-25T19:37:00,chip,online_retail,approved,0
TXN000001292,ACC0001570,MER00191,4079.6,2025-10-23T08:26:00,chip,entertainment,approved,0
TXN000001293,ACC0001450,MER00395,3955.23,2025-10-18T06:26:00,swipe,entertainment,approved,0
TXN000001294,ACC0001313,MER00460,3105.34,2025-02-09T13:59:00,swipe,subscription,approved,0
TXN000001295,ACC0001931,MER00186,2296.91,2025-10-15T04:27:00,swipe,restaurant,approved,0
TXN000001296,ACC0000113,MER00140,4098.97,2025-01-22T04:43:00,contactless,entertainment,approved,0
TXN000001297,ACC0000029,MER00493,474.28,2025-09-29T10:04:00,contactless,utilities,approved,0
TXN000001298,ACC0000436,MER00433,4647.14,2025-06-15T03:49:00,chip,gas_station,approved,0
TXN000001299,ACC0000316,MER00155,4810.34,2025-06-11T20:12:00,chip,online_retail,approved,0
TXN000001300,ACC0001301,MER00176,1267.49,2025-01-17T15:23:00,swipe,education,declined,0
TXN000001301,ACC0001900,MER00064,2191.66,2025-07-28T12:24:00,online,restaurant,approved,0
TXN000001302,ACC0002205,MER00042,3883.3,2025-10-13T00:42:00,swipe,online_retail,pending,0
TXN000001303,ACC0001755,MER00187,95.32,2025-07-18T04:54:00,contactless,restaurant,approved,0
TXN000001304,ACC0000075,MER00388,2350.26,2025-02-13T21:32:00,swipe,grocery,approved,0
TXN000001305,ACC0002155,MER00095,1903.12,2025-09-02T05:29:00,contactless,entertainment,approved,0
TXN000001306,ACC0000659,MER00042,1715.27,2025-07-13T02:58:00,contactless,online_retail,approved,0
TXN000001307,ACC0000000,MER00309,644.68,2025-08-27T09:47:00,online,healthcare,approved,0
TXN000001308,ACC0000224,MER00010,39.39,2025-04-26T12:47:00,online,travel,approved,0
TXN000001309,ACC0000662,MER00390,1021.44,2025-01-06T20:31:00,chip,utilities,approved,0
TXN000001310,ACC0000879,MER00105,779.69,2025-03-04T12:20:00,mobile_wallet,entertainment,approved,0
TXN000001311,ACC0000262,MER00065,3626.48,2025-03-14T02:37:00,swipe,grocery,approved,0
TXN000001312,ACC0001524,MER00228,3115.81,2025-03-30T01:19:00,chip,gas_station,approved,0
TXN000001313,ACC0000963,MER00123,918.49,2025-05-25T17:22:00,contactless,healthcare,approved,0
TXN000001314,ACC0002187,MER00168,352.75,2025-01-17T00:54:00,contactless,gas_station,approved,0
TXN000001315,ACC0000840,MER00285,4899.35,2025-01-13T11:21:00,online,gas_station,approved,0
TXN000001316,ACC0002426,MER00356,4543.26,2025-09-21T13:08:00,mobile_wallet,restaurant,approved,0
TXN000001317,ACC0002961,MER00102,2705.18,2025-01-03T03:29:00,online,gas_station,approved,0
TXN000001318,ACC0002701,MER00105,1546.63,2025-01-12T16:05:00,contactless,entertainment,approved,0
TXN000001319,ACC0002943,MER00012,2851.28,2025-08-21T00:34:00,mobile_wallet,entertainment,approved,0
TXN000001320,ACC0002752,MER00427,307.69,2025-09-14T04:47:00,chip,grocery,approved,0
TXN000001321,ACC0002120,MER00306,4344.57,2025-05-12T11:34:00,chip,travel,approved,0
TXN000001322,ACC0000228,MER00275,313.86,2025-09-14T16:23:00,swipe,grocery,approved,0
TXN000001323,ACC0001056,MER00301,4708.37,2025-10-02T18:00:00,mobile_wallet,healthcare,approved,0
TXN000001324,ACC0002618,MER00374,3853.95,2025-08-23T12:51:00,mobile_wallet,online_retail,approved,0
TXN000001325,ACC0001398,MER00487,4762.23,2025-06-06T07:21:00,chip,travel,approved,0
TXN000001326,ACC0001704,MER00050,3005.78,2025-04-26T12:40:00,swipe,utilities,approved,0
TXN000001327,ACC0002450,MER00443,1048.36,2025-04-26T06:01:00,online,travel,approved,0
TXN000001328,ACC0001540,MER00411,3291.8,2025-10-27T16:14:00,chip,restaurant,approved,0
TXN000001329,ACC0001588,MER00431,1774.61,2025-01-23T20:37:00,online,healthcare,approved,0
TXN000001330,ACC0000373,MER00447,827.16,2025-02-02T16:54:00,contactless,utilities,approved,0
TXN000001331,ACC0000598,MER00474,4351.78,2025-07-22T22:53:00,mobile_wallet,travel,approved,0
TXN000001332,ACC0001887,MER00391,786.23,2025-10-06T20:37:00,contactless,healthcare,approved,0
TXN000001333,ACC0000169,MER00239,2216.19,2025-10-25T20:31:00,contactless,subscription,approved,0
TXN000001334,ACC0002179,MER00030,3672.21,2025-06-25T07:32:00,mobile_wallet,restaurant,approved,0
TXN000001335,ACC0002433,MER00183,2937.55,2025-05-14T08:49:00,online,online_retail,approved,0
TXN000001336,ACC0002439,MER00463,2289.23,2025-07-19T19:10:00,mobile_wallet,gas_station,pending,0
TXN000001337,ACC0000047,MER00037,890.46,2025-02-01T22:39:00,chip,healthcare,approved,0
TXN000001338,ACC0002543,MER00471,2762.3,2025-08-26T15:27:00,contactless,utilities,approved,0
TXN000001339,ACC0000506,MER00066,4243.72,2025-07-11T14:27:00,mobile_wallet,entertainment,approved,0
TXN000001340,ACC0000340,MER00450,4459.99,2025-10-06T22:57:00,chip,utilities,declined,0
TXN000001341,ACC0001584,MER00468,3945.58,2025-07-07T22:46:00,online,grocery,approved,0
TXN000001342,ACC0000657,MER00290,3023.77,2025-10-21T05:02:00,mobile_wallet,utilities,approved,0
TXN000001343,ACC0002728,MER00444,4944.45,2025-07-09T17:30:00,mobile_wallet,education,approved,0
TXN000001344,ACC0000535,MER00007,4284.61,2025-08-19T23:54:00,mobile_wallet,gas_station,approved,0
TXN000001345,ACC0000692,MER00002,698.59,2025-06-03T08:36:00,swipe,entertainment,approved,0
TXN000001346,ACC0001856,MER00343,331.93,2025-01-11T05:25:00,chip,gas_station,approved,0
TXN000001347,ACC0001030,MER00165,1253.67,2025-04-30T09:54:00,mobile_wallet,entertainment,approved,0
TXN000001348,ACC0001829,MER00368,4028.42,2025-02-27T02:59:00,chip,grocery,approved,0
TXN000001349,ACC0002214,MER00284,103.26,2025-07-15T14:58:00,mobile_wallet,online_retail,approved,0
TXN000001350,ACC0000451,MER00276,4070.83,2025-08-03T09:59:00,online,subscription,approved,0
TXN000001351,ACC0000440,MER00178,1441.74,2025-10-24T23:29:00,swipe,healthcare,approved,0
TXN000001352,ACC0000252,MER00387,4978.84,2025-10-08T21:26:00,chip,entertainment,declined,0
TXN000001353,ACC0002968,MER00346,1386.72,2025-08-05T04:13:00,online,gas_station,approved,0
TXN000001354,ACC0001141,MER00256,4190.6,2025-01-20T04:21:00,contactless,utilities,approved,0
TXN000001355,ACC0000661,MER00040,4360.31,2025-05-08T14:37:00,contactless,subscription,approved,0
TXN000001356,ACC0002067,MER00003,3820.49,2025-05-21T01:10:00,mobile_wallet,travel,approved,0
TXN000001357,ACC0002820,MER00311,1258.44,2025-05-05T04:33:00,contactless,subscription,approved,0
TXN000001358,ACC0000109,MER00293,980.2,2025-02-27T21:32:00,swipe,entertainment,approved,0
TXN000001359,ACC0000684,MER00387,3118.2,2025-09-18T18:14:00,contactless,entertainment,approved,0
TXN000001360,ACC0002000,MER00310,600.93,2025-08-04T21:54:00,contactless,online_retail,approved,0
TXN000001361,ACC0000250,MER00440,3449.06,2025-04-26T22:27:00,contactless,subscription,approved,0
TXN000001362,ACC0001299,MER00182,3425.31,2025-01-26T13:32:00,online,restaurant,approved,0
TXN000001363,ACC0000444,MER00202,3741.56,2025-05-31T00:29:00,contactless,utilities,approved,0
TXN000001364,ACC0002176,MER00423,694.75,2025-07-29T04:45:00,mobile_wallet,travel,approved,0
TXN000001365,ACC0002362,MER00479,4179.01,2025-03-12T08:24:00,online,subscription,approved,0
TXN000001366,ACC0002659,MER00357,723.36,2025-04-28T22:04:00,contactless,online_retail,approved,0
TXN000001367,ACC0001918,MER00384,761.18,2025-10-17T07:43:00,chip,online_retail,declined,0
TXN000001368,ACC0002180,MER00190,1150.29,2025-02-10T21:22:00,swipe,online_retail,pending,0
TXN000001369,ACC0000782,MER00324,3968.6,2025-08-15T01:32:00,mobile_wallet,online_retail,approved,0
TXN000001370,ACC0001459,MER00369,3097.99,2025-07-03T00:35:00,chip,subscription,approved,0
TXN000001371,ACC0000174,MER00404,2381.9,2025-08-06T07:17:00,swipe,restaurant,approved,0
TXN000001372,ACC0001404,MER00301,4459.24,2025-10-18T18:38:00,contactless,healthcare,approved,0
TXN000001373,ACC0000302,MER00174,3097.13,2025-04-25T03:39:00,chip,utilities,approved,0
TXN000001374,ACC0001966,MER00136,4117.19,2025-03-30T11:48:00,chip,utilities,approved,0
TXN000001375,ACC0000418,MER00343,3595.69,2025-07-18T03:10:00,online,gas_station,approved,0
TXN000001376,ACC0002928,MER00220,4137.47,2025-01-19T14:22:00,mobile_wallet,gas_station,approved,0
TXN000001377,ACC0002325,MER00469,1030.99,2025-07-20T12:09:00,contactless,gas_station,approved,0
TXN000001378,ACC0000890,MER00317,4455.46,2025-10-23T03:17:00,swipe,online_retail,approved,0
TXN000001379,ACC0000426,MER00296,2685.51,2025-06-23T08:05:00,online,grocery,approved,0
TXN000001380,ACC0002237,MER00410,3824.55,2025-05-22T00:33:00,swipe,subscription,approved,0
TXN000001381,ACC0000023,MER00073,160.81,2025-03-19T07:04:00,contactless,restaurant,approved,0
TXN000001382,ACC0001924,MER00297,4481.78,2025-01-20T14:54:00,contactless,grocery,declined,0
